tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender
4804,1/2/2015 9:59,1/2/2015 11:19,450,W 49 St & 8 Ave,40.76227205,-73.98788205,450,W 49 St & 8 Ave,40.76227205,-73.98788205,18344,Customer,,0
1663,1/2/2015 9:59,1/2/2015 10:27,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,387,Centre St & Chambers St,40.71273266,-74.0046073,21297,Subscriber,1967,2
770,1/2/2015 9:59,1/2/2015 10:12,361,Allen St & Hester St,40.71605866,-73.99190759,2003,1 Ave & E 18 St,40.73416059,-73.98024289,20062,Subscriber,1970,1
694,1/2/2015 9:59,1/2/2015 10:10,478,11 Ave & W 41 St,40.76030096,-73.99884222,499,Broadway & W 60 St,40.76915505,-73.98191841,17703,Subscriber,1957,1
491,1/2/2015 9:59,1/2/2015 10:07,468,Broadway & W 55 St,40.7652654,-73.98192338,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,18528,Subscriber,1980,1
448,1/2/2015 9:59,1/2/2015 10:07,463,9 Ave & W 16 St,40.74206539,-74.00443172,489,10 Ave & W 28 St,40.75066386,-74.00176802,16434,Subscriber,1955,1
430,1/2/2015 9:59,1/2/2015 10:06,512,W 29 St & 9 Ave,40.7500727,-73.99839279,402,Broadway & E 22 St,40.7403432,-73.98955109,18362,Subscriber,1989,1
427,1/2/2015 9:59,1/2/2015 10:06,463,9 Ave & W 16 St,40.74206539,-74.00443172,489,10 Ave & W 28 St,40.75066386,-74.00176802,21590,Subscriber,1963,2
414,1/2/2015 9:59,1/2/2015 10:06,224,Spruce St & Nassau St,40.71146364,-74.00552427,412,Forsyth St & Canal St,40.7158155,-73.99422366,19239,Subscriber,1969,1
402,1/2/2015 9:59,1/2/2015 10:06,478,11 Ave & W 41 St,40.76030096,-73.99884222,465,Broadway & W 41 St,40.75513557,-73.98658032,21361,Subscriber,1984,1
399,1/2/2015 9:59,1/2/2015 10:06,457,Broadway & W 58 St,40.76695317,-73.98169333,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,14743,Subscriber,1967,1
324,1/2/2015 9:59,1/2/2015 10:04,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,128,MacDougal St & Prince St,40.72710258,-74.00297088,15312,Subscriber,1970,1
1297,1/2/2015 10:00,1/2/2015 10:22,402,Broadway & E 22 St,40.7403432,-73.98955109,304,Broadway & Battery Pl,40.70463334,-74.01361706,20968,Subscriber,1965,2
919,1/2/2015 10:00,1/2/2015 10:15,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,267,Broadway & W 36 St,40.75097711,-73.98765428,14940,Subscriber,1967,1
616,1/2/2015 10:00,1/2/2015 10:10,477,W 41 St & 8 Ave,40.75640548,-73.9900262,359,E 47 St & Park Ave,40.75510267,-73.97498696,16293,Subscriber,1980,2
588,1/2/2015 10:00,1/2/2015 10:09,439,E 4 St & 2 Ave,40.7262807,-73.98978041,330,Reade St & Broadway,40.71450451,-74.00562789,17940,Subscriber,1990,1
520,1/2/2015 10:00,1/2/2015 10:08,504,1 Ave & E 15 St,40.73221853,-73.98165557,531,Forsyth St & Broome St,40.71893904,-73.99266288,15486,Subscriber,1967,1
367,1/2/2015 10:00,1/2/2015 10:07,368,Carmine St & 6 Ave,40.73038599,-74.00214988,303,Mercer St & Spring St,40.72362738,-73.99949601,18802,Subscriber,1960,2
166,1/2/2015 10:00,1/2/2015 10:02,251,Mott St & Prince St,40.72317958,-73.99480012,229,Great Jones St,40.72743423,-73.99379025,20587,Subscriber,1989,1
135,1/2/2015 10:00,1/2/2015 10:02,402,Broadway & E 22 St,40.7403432,-73.98955109,497,E 17 St & Broadway,40.73704984,-73.99009296,20796,Subscriber,1966,1
105,1/2/2015 10:00,1/2/2015 10:02,329,Greenwich St & N Moore St,40.72043411,-74.01020609,276,Duane St & Greenwich St,40.71748752,-74.0104554,16235,Subscriber,1961,2
870,1/2/2015 10:01,1/2/2015 10:15,519,Pershing Square North,40.751873,-73.977706,545,E 23 St & 1 Ave,40.736502,-73.97809472,19757,Subscriber,1956,1
730,1/2/2015 10:01,1/2/2015 10:13,475,E 16 St & Irving Pl,40.73524276,-73.98758561,519,Pershing Square North,40.751873,-73.977706,16717,Subscriber,1966,2
618,1/2/2015 10:01,1/2/2015 10:11,347,W Houston St & Hudson St,40.72873888,-74.00748842,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,18350,Subscriber,1963,1
498,1/2/2015 10:01,1/2/2015 10:09,212,W 16 St & The High Line,40.74334935,-74.00681753,128,MacDougal St & Prince St,40.72710258,-74.00297088,16011,Subscriber,1987,1
441,1/2/2015 10:01,1/2/2015 10:08,382,University Pl & E 14 St,40.73492695,-73.99200509,404,9 Ave & W 14 St,40.7405826,-74.00550867,19777,Subscriber,1990,1
944,1/2/2015 10:02,1/2/2015 10:18,464,E 56 St & 3 Ave,40.75934501,-73.96759673,444,Broadway & W 24 St,40.7423543,-73.98915076,19071,Subscriber,1982,2
844,1/2/2015 10:02,1/2/2015 10:16,513,W 56 St & 10 Ave,40.768254,-73.988639,458,11 Ave & W 27 St,40.751396,-74.005226,16651,Subscriber,1960,1
651,1/2/2015 10:02,1/2/2015 10:12,375,Mercer St & Bleecker St,40.72679454,-73.99695094,472,E 32 St & Park Ave,40.7457121,-73.98194829,16097,Subscriber,1954,1
495,1/2/2015 10:02,1/2/2015 10:10,293,Lafayette St & E 8 St,40.73028666,-73.9907647,303,Mercer St & Spring St,40.72362738,-73.99949601,19769,Subscriber,1987,2
378,1/2/2015 10:02,1/2/2015 10:08,486,Broadway & W 29 St,40.7462009,-73.98855723,475,E 16 St & Irving Pl,40.73524276,-73.98758561,16206,Subscriber,1981,1
212,1/2/2015 10:02,1/2/2015 10:05,265,Stanton St & Chrystie St,40.72229346,-73.99147535,410,Suffolk St & Stanton St,40.72066442,-73.98517977,15641,Subscriber,1986,2
98,1/2/2015 10:02,1/2/2015 10:03,285,Broadway & E 14 St,40.73454567,-73.99074142,357,E 11 St & Broadway,40.73261787,-73.99158043,15358,Subscriber,1982,1
1872,1/2/2015 10:03,1/2/2015 10:34,527,E 33 St & 2 Ave,40.744023,-73.976056,260,Broad St & Bridge St,40.70365182,-74.01167797,16411,Subscriber,1974,2
721,1/2/2015 10:03,1/2/2015 10:15,247,Perry St & Bleecker St,40.73535398,-74.00483091,521,8 Ave & W 31 St,40.75044999,-73.99481051,15319,Subscriber,1970,1
519,1/2/2015 10:03,1/2/2015 10:12,375,Mercer St & Bleecker St,40.72679454,-73.99695094,276,Duane St & Greenwich St,40.71748752,-74.0104554,18848,Subscriber,1986,1
431,1/2/2015 10:03,1/2/2015 10:10,82,St James Pl & Pearl St,40.71117416,-74.00016545,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,20331,Subscriber,1989,1
408,1/2/2015 10:03,1/2/2015 10:10,472,E 32 St & Park Ave,40.7457121,-73.98194829,533,Broadway & W 39 St,40.75299641,-73.98721619,16530,Subscriber,1970,1
372,1/2/2015 10:03,1/2/2015 10:09,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,20804,Customer,,0
235,1/2/2015 10:03,1/2/2015 10:07,433,E 13 St & Avenue A,40.72955361,-73.98057249,297,E 15 St & 3 Ave,40.734232,-73.986923,20974,Subscriber,1974,1
232,1/2/2015 10:03,1/2/2015 10:07,495,W 47 St & 10 Ave,40.76269882,-73.99301222,449,W 52 St & 9 Ave,40.76461837,-73.98789473,17396,Subscriber,1983,1
998,1/2/2015 10:04,1/2/2015 10:21,312,Allen St & E Houston St,40.722055,-73.989111,379,W 31 St & 7 Ave,40.749156,-73.9916,19753,Subscriber,1992,1
697,1/2/2015 10:04,1/2/2015 10:16,290,2 Ave & E 58 St,40.76020258,-73.96478473,447,8 Ave & W 52 St,40.76370739,-73.9851615,19398,Subscriber,1965,1
616,1/2/2015 10:04,1/2/2015 10:14,293,Lafayette St & E 8 St,40.73028666,-73.9907647,379,W 31 St & 7 Ave,40.749156,-73.9916,19847,Subscriber,1983,1
443,1/2/2015 10:04,1/2/2015 10:12,307,Canal St & Rutgers St,40.71427487,-73.98990025,250,Lafayette St & Jersey St,40.72456089,-73.99565293,18124,Subscriber,1982,1
340,1/2/2015 10:04,1/2/2015 10:09,466,W 25 St & 6 Ave,40.74395411,-73.99144871,476,E 31 St & 3 Ave,40.74394314,-73.97966069,18698,Subscriber,1972,1
194,1/2/2015 10:04,1/2/2015 10:07,392,Jay St & Tech Pl,40.695065,-73.987167,390,Duffield St & Willoughby St,40.69221589,-73.9842844,20956,Subscriber,1968,1
1086,1/2/2015 10:05,1/2/2015 10:23,426,West St & Chambers St,40.71754834,-74.01322069,386,Centre St & Worth St,40.71494807,-74.00234482,18987,Customer,,0
1068,1/2/2015 10:05,1/2/2015 10:23,426,West St & Chambers St,40.71754834,-74.01322069,386,Centre St & Worth St,40.71494807,-74.00234482,20557,Customer,,0
728,1/2/2015 10:05,1/2/2015 10:18,444,Broadway & W 24 St,40.7423543,-73.98915076,347,W Houston St & Hudson St,40.72873888,-74.00748842,16978,Subscriber,1966,2
471,1/2/2015 10:05,1/2/2015 10:13,483,E 12 St & 3 Ave,40.73223272,-73.98889957,2012,E 27 St & 1 Ave,40.739445,-73.976806,21096,Subscriber,1954,1
369,1/2/2015 10:05,1/2/2015 10:11,435,W 21 St & 6 Ave,40.74173969,-73.99415556,512,W 29 St & 9 Ave,40.7500727,-73.99839279,20258,Subscriber,1965,1
295,1/2/2015 10:05,1/2/2015 10:10,435,W 21 St & 6 Ave,40.74173969,-73.99415556,379,W 31 St & 7 Ave,40.749156,-73.9916,20013,Subscriber,1977,1
234,1/2/2015 10:05,1/2/2015 10:09,445,E 10 St & Avenue A,40.72740794,-73.98142006,293,Lafayette St & E 8 St,40.73028666,-73.9907647,16303,Subscriber,1990,1
229,1/2/2015 10:05,1/2/2015 10:09,435,W 21 St & 6 Ave,40.74173969,-73.99415556,223,W 13 St & 7 Ave,40.73781509,-73.99994661,20713,Subscriber,1984,1
220,1/2/2015 10:05,1/2/2015 10:09,482,W 15 St & 7 Ave,40.73935542,-73.99931783,404,9 Ave & W 14 St,40.7405826,-74.00550867,16180,Subscriber,1966,1
1248,1/2/2015 10:06,1/2/2015 10:27,342,Columbia St & Rivington St,40.71739973,-73.98016555,446,W 24 St & 7 Ave,40.74487634,-73.99529885,18788,Subscriber,1983,2
796,1/2/2015 10:06,1/2/2015 10:19,530,11 Ave & W 59 St,40.771522,-73.990541,490,8 Ave & W 33 St,40.751551,-73.993934,18693,Subscriber,1969,1
556,1/2/2015 10:06,1/2/2015 10:16,375,Mercer St & Bleecker St,40.72679454,-73.99695094,417,Barclay St & Church St,40.71291224,-74.01020234,17132,Subscriber,1971,1
544,1/2/2015 10:06,1/2/2015 10:15,509,9 Ave & W 22 St,40.7454973,-74.00197139,486,Broadway & W 29 St,40.7462009,-73.98855723,21012,Subscriber,1968,1
278,1/2/2015 10:06,1/2/2015 10:11,3002,South End Ave & Liberty St,40.711512,-74.015756,304,Broadway & Battery Pl,40.70463334,-74.01361706,15769,Subscriber,1955,1
2600,1/2/2015 10:07,1/2/2015 10:50,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,532,S 5 Pl & S 4 St,40.710451,-73.960876,19001,Subscriber,1963,1
1285,1/2/2015 10:07,1/2/2015 10:29,2012,E 27 St & 1 Ave,40.739445,-73.976806,307,Canal St & Rutgers St,40.71427487,-73.98990025,15217,Subscriber,1969,1
643,1/2/2015 10:07,1/2/2015 10:17,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,293,Lafayette St & E 8 St,40.73028666,-73.9907647,17637,Subscriber,1976,1
301,1/2/2015 10:07,1/2/2015 10:12,445,E 10 St & Avenue A,40.72740794,-73.98142006,293,Lafayette St & E 8 St,40.73028666,-73.9907647,15685,Subscriber,1965,2
218,1/2/2015 10:07,1/2/2015 10:11,444,Broadway & W 24 St,40.7423543,-73.98915076,446,W 24 St & 7 Ave,40.74487634,-73.99529885,19372,Subscriber,1984,1
1840,1/2/2015 10:08,1/2/2015 10:39,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,337,Old Slip & Front St,40.7037992,-74.00838676,16382,Subscriber,1990,1
1216,1/2/2015 10:08,1/2/2015 10:29,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,229,Great Jones St,40.72743423,-73.99379025,16134,Subscriber,1987,1
894,1/2/2015 10:08,1/2/2015 10:23,426,West St & Chambers St,40.71754834,-74.01322069,386,Centre St & Worth St,40.71494807,-74.00234482,14842,Customer,,0
808,1/2/2015 10:08,1/2/2015 10:22,465,Broadway & W 41 St,40.75513557,-73.98658032,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,16629,Subscriber,1964,1
748,1/2/2015 10:08,1/2/2015 10:20,497,E 17 St & Broadway,40.73704984,-73.99009296,410,Suffolk St & Stanton St,40.72066442,-73.98517977,15863,Subscriber,1962,1
733,1/2/2015 10:08,1/2/2015 10:20,509,9 Ave & W 22 St,40.7454973,-74.00197139,368,Carmine St & 6 Ave,40.73038599,-74.00214988,16199,Subscriber,1968,1
578,1/2/2015 10:08,1/2/2015 10:18,410,Suffolk St & Stanton St,40.72066442,-73.98517977,293,Lafayette St & E 8 St,40.73028666,-73.9907647,15641,Subscriber,1977,1
482,1/2/2015 10:08,1/2/2015 10:16,472,E 32 St & Park Ave,40.7457121,-73.98194829,153,E 40 St & 5 Ave,40.75206231,-73.9816324,15070,Subscriber,1991,1
446,1/2/2015 10:08,1/2/2015 10:16,472,E 32 St & Park Ave,40.7457121,-73.98194829,490,8 Ave & W 33 St,40.751551,-73.993934,17595,Subscriber,1954,1
331,1/2/2015 10:08,1/2/2015 10:13,461,E 20 St & 2 Ave,40.73587678,-73.98205027,293,Lafayette St & E 8 St,40.73028666,-73.9907647,16001,Subscriber,1962,1
193,1/2/2015 10:08,1/2/2015 10:11,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,472,E 32 St & Park Ave,40.7457121,-73.98194829,14687,Subscriber,1983,1
177,1/2/2015 10:08,1/2/2015 10:11,361,Allen St & Hester St,40.71605866,-73.99190759,401,Allen St & Rivington St,40.72019576,-73.98997825,19274,Subscriber,1984,1
175,1/2/2015 10:08,1/2/2015 10:11,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,15264,Subscriber,1983,1
1484,1/2/2015 10:09,1/2/2015 10:34,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,523,W 38 St & 8 Ave,40.75466591,-73.99138152,16123,Subscriber,1970,1
863,1/2/2015 10:09,1/2/2015 10:23,426,West St & Chambers St,40.71754834,-74.01322069,386,Centre St & Worth St,40.71494807,-74.00234482,17196,Customer,,0
831,1/2/2015 10:09,1/2/2015 10:23,247,Perry St & Bleecker St,40.73535398,-74.00483091,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,15509,Subscriber,1955,2
822,1/2/2015 10:09,1/2/2015 10:23,195,Liberty St & Broadway,40.70905623,-74.01043382,394,E 9 St & Avenue C,40.72521311,-73.97768752,18531,Subscriber,1978,1
607,1/2/2015 10:09,1/2/2015 10:19,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,505,6 Ave & W 33 St,40.74901271,-73.98848395,16155,Subscriber,1940,1
557,1/2/2015 10:09,1/2/2015 10:19,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,435,W 21 St & 6 Ave,40.74173969,-73.99415556,15414,Subscriber,1987,2
312,1/2/2015 10:09,1/2/2015 10:14,285,Broadway & E 14 St,40.73454567,-73.99074142,326,E 11 St & 1 Ave,40.72953837,-73.98426726,21044,Subscriber,1976,2
216,1/2/2015 10:09,1/2/2015 10:13,406,Hicks St & Montague St,40.69512845,-73.99595065,314,Cadman Plaza West & Montague St,40.69383,-73.990539,17545,Subscriber,1970,1
125,1/2/2015 10:09,1/2/2015 10:12,466,W 25 St & 6 Ave,40.74395411,-73.99144871,402,Broadway & E 22 St,40.7403432,-73.98955109,18858,Subscriber,1982,1
1179,1/2/2015 10:10,1/2/2015 10:30,479,9 Ave & W 45 St,40.76019252,-73.9912551,500,Broadway & W 51 St,40.76228826,-73.98336183,18481,Subscriber,1978,1
791,1/2/2015 10:10,1/2/2015 10:23,505,6 Ave & W 33 St,40.74901271,-73.98848395,455,1 Ave & E 44 St,40.75001986,-73.96905301,16174,Subscriber,1982,1
611,1/2/2015 10:10,1/2/2015 10:20,408,Market St & Cherry St,40.71076228,-73.99400398,315,South St & Gouverneur Ln,40.70355377,-74.00670227,14910,Subscriber,1957,1
443,1/2/2015 10:10,1/2/2015 10:17,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,2001,Sands St & Navy St,40.699773,-73.979927,19048,Subscriber,1979,1
431,1/2/2015 10:10,1/2/2015 10:17,328,Watts St & Greenwich St,40.72405549,-74.00965965,147,Greenwich St & Warren St,40.71542197,-74.01121978,17013,Subscriber,1967,2
341,1/2/2015 10:10,1/2/2015 10:16,480,W 53 St & 10 Ave,40.76669671,-73.99061728,510,W 51 St & 6 Ave,40.7606597,-73.98042047,15575,Subscriber,1981,1
1092,1/2/2015 10:11,1/2/2015 10:30,400,Pitt St & Stanton St,40.71926081,-73.98178024,528,2 Ave & E 31 St,40.74290902,-73.97706058,17792,Subscriber,1991,2
759,1/2/2015 10:11,1/2/2015 10:24,405,Washington St & Gansevoort St,40.739323,-74.008119,152,Warren St & Church St,40.71473993,-74.00910627,20087,Subscriber,1957,2
661,1/2/2015 10:11,1/2/2015 10:22,523,W 38 St & 8 Ave,40.75466591,-73.99138152,404,9 Ave & W 14 St,40.7405826,-74.00550867,16032,Subscriber,1968,1
598,1/2/2015 10:11,1/2/2015 10:21,412,Forsyth St & Canal St,40.7158155,-73.99422366,326,E 11 St & 1 Ave,40.72953837,-73.98426726,19239,Subscriber,1986,1
596,1/2/2015 10:11,1/2/2015 10:21,350,Clinton St & Grand St,40.71559509,-73.9870295,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,19613,Subscriber,1973,2
476,1/2/2015 10:11,1/2/2015 10:19,486,Broadway & W 29 St,40.7462009,-73.98855723,536,1 Ave & E 30 St,40.74144387,-73.97536082,17537,Subscriber,1963,1
466,1/2/2015 10:11,1/2/2015 10:19,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,16595,Customer,,0
385,1/2/2015 10:11,1/2/2015 10:18,536,1 Ave & E 30 St,40.74144387,-73.97536082,461,E 20 St & 2 Ave,40.73587678,-73.98205027,18817,Subscriber,1972,1
1717,1/2/2015 10:12,1/2/2015 10:41,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,285,Broadway & E 14 St,40.73454567,-73.99074142,21319,Subscriber,1963,1
1266,1/2/2015 10:12,1/2/2015 10:33,445,E 10 St & Avenue A,40.72740794,-73.98142006,352,W 56 St & 6 Ave,40.76340613,-73.97722479,20291,Subscriber,1960,1
681,1/2/2015 10:12,1/2/2015 10:23,470,W 20 St & 8 Ave,40.74345335,-74.00004031,348,W Broadway & Spring St,40.72490985,-74.00154702,16143,Subscriber,1988,1
611,1/2/2015 10:12,1/2/2015 10:22,174,E 25 St & 1 Ave,40.7381765,-73.97738662,455,1 Ave & E 44 St,40.75001986,-73.96905301,19664,Subscriber,1977,2
552,1/2/2015 10:12,1/2/2015 10:22,527,E 33 St & 2 Ave,40.744023,-73.976056,379,W 31 St & 7 Ave,40.749156,-73.9916,15810,Subscriber,1984,1
496,1/2/2015 10:12,1/2/2015 10:21,546,E 30 St & Park Ave S,40.74444921,-73.98303529,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,16944,Subscriber,1984,1
194,1/2/2015 10:12,1/2/2015 10:15,403,E 2 St & 2 Ave,40.72502876,-73.99069656,293,Lafayette St & E 8 St,40.73028666,-73.9907647,15683,Subscriber,1975,1
810,1/2/2015 10:13,1/2/2015 10:27,434,9 Ave & W 18 St,40.74317449,-74.00366443,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17000,Subscriber,1989,2
779,1/2/2015 10:13,1/2/2015 10:26,167,E 39 St & 3 Ave,40.7489006,-73.97604882,479,9 Ave & W 45 St,40.76019252,-73.9912551,17590,Subscriber,1988,1
704,1/2/2015 10:13,1/2/2015 10:25,127,Barrow St & Hudson St,40.73172428,-74.00674436,127,Barrow St & Hudson St,40.73172428,-74.00674436,17407,Subscriber,1984,2
285,1/2/2015 10:13,1/2/2015 10:18,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,18112,Subscriber,1967,1
257,1/2/2015 10:13,1/2/2015 10:17,461,E 20 St & 2 Ave,40.73587678,-73.98205027,237,E 11 St & 2 Ave,40.73047309,-73.98672378,15322,Subscriber,1987,1
229,1/2/2015 10:13,1/2/2015 10:17,490,8 Ave & W 33 St,40.751551,-73.993934,477,W 41 St & 8 Ave,40.75640548,-73.9900262,18684,Subscriber,1979,2
142,1/2/2015 10:13,1/2/2015 10:15,346,Bank St & Hudson St,40.73652889,-74.00618026,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,18127,Subscriber,1983,2
850,1/2/2015 10:14,1/2/2015 10:28,435,W 21 St & 6 Ave,40.74173969,-73.99415556,477,W 41 St & 8 Ave,40.75640548,-73.9900262,17148,Subscriber,1988,2
761,1/2/2015 10:14,1/2/2015 10:26,440,E 45 St & 3 Ave,40.75255434,-73.97282625,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,15741,Subscriber,1974,2
713,1/2/2015 10:14,1/2/2015 10:26,496,E 16 St & 5 Ave,40.73726186,-73.99238967,489,10 Ave & W 28 St,40.75066386,-74.00176802,20084,Subscriber,1983,1
632,1/2/2015 10:14,1/2/2015 10:25,442,W 27 St & 7 Ave,40.746647,-73.993915,461,E 20 St & 2 Ave,40.73587678,-73.98205027,21634,Subscriber,1981,2
531,1/2/2015 10:14,1/2/2015 10:23,457,Broadway & W 58 St,40.76695317,-73.98169333,538,E 48 St & Madison Ave,40.75666,-73.976684,17880,Subscriber,1962,1
504,1/2/2015 10:14,1/2/2015 10:22,365,Fulton St & Grand Ave,40.68223166,-73.9614583,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,19419,Subscriber,1983,2
306,1/2/2015 10:14,1/2/2015 10:19,238,Bank St & Washington St,40.7361967,-74.00859207,223,W 13 St & 7 Ave,40.73781509,-73.99994661,19929,Subscriber,1956,1
204,1/2/2015 10:14,1/2/2015 10:17,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,358,Christopher St & Greenwich St,40.73291553,-74.00711384,17987,Subscriber,1991,2
3429,1/2/2015 10:15,1/2/2015 11:13,279,Peck Slip & Front St,40.707873,-74.00167,412,Forsyth St & Canal St,40.7158155,-73.99422366,19220,Subscriber,1983,2
611,1/2/2015 10:15,1/2/2015 10:25,127,Barrow St & Hudson St,40.73172428,-74.00674436,470,W 20 St & 8 Ave,40.74345335,-74.00004031,20774,Subscriber,1975,1
454,1/2/2015 10:15,1/2/2015 10:23,432,E 7 St & Avenue A,40.72621788,-73.98379855,250,Lafayette St & Jersey St,40.72456089,-73.99565293,18812,Subscriber,1992,1
411,1/2/2015 10:15,1/2/2015 10:21,147,Greenwich St & Warren St,40.71542197,-74.01121978,3002,South End Ave & Liberty St,40.711512,-74.015756,17012,Subscriber,1946,1
387,1/2/2015 10:15,1/2/2015 10:21,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,500,Broadway & W 51 St,40.76228826,-73.98336183,20202,Subscriber,1985,2
217,1/2/2015 10:15,1/2/2015 10:19,450,W 49 St & 8 Ave,40.76227205,-73.98788205,510,W 51 St & 6 Ave,40.7606597,-73.98042047,16119,Subscriber,1960,1
199,1/2/2015 10:15,1/2/2015 10:19,503,E 20 St & Park Ave,40.73827428,-73.98751968,461,E 20 St & 2 Ave,40.73587678,-73.98205027,15382,Subscriber,1953,1
2283,1/2/2015 10:16,1/2/2015 10:55,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,525,W 34 St & 11 Ave,40.75594159,-74.0021163,15448,Customer,,0
726,1/2/2015 10:16,1/2/2015 10:28,533,Broadway & W 39 St,40.75299641,-73.98721619,444,Broadway & W 24 St,40.7423543,-73.98915076,16530,Customer,,0
684,1/2/2015 10:16,1/2/2015 10:27,533,Broadway & W 39 St,40.75299641,-73.98721619,444,Broadway & W 24 St,40.7423543,-73.98915076,19137,Customer,,0
434,1/2/2015 10:16,1/2/2015 10:23,446,W 24 St & 7 Ave,40.74487634,-73.99529885,446,W 24 St & 7 Ave,40.74487634,-73.99529885,19372,Subscriber,1971,2
411,1/2/2015 10:16,1/2/2015 10:22,168,W 18 St & 6 Ave,40.73971301,-73.99456405,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,21489,Subscriber,1957,1
319,1/2/2015 10:16,1/2/2015 10:21,546,E 30 St & Park Ave S,40.74444921,-73.98303529,536,1 Ave & E 30 St,40.74144387,-73.97536082,15818,Subscriber,1989,2
319,1/2/2015 10:16,1/2/2015 10:21,445,E 10 St & Avenue A,40.72740794,-73.98142006,483,E 12 St & 3 Ave,40.73223272,-73.98889957,14921,Subscriber,1976,1
300,1/2/2015 10:16,1/2/2015 10:21,445,E 10 St & Avenue A,40.72740794,-73.98142006,483,E 12 St & 3 Ave,40.73223272,-73.98889957,14724,Subscriber,1984,1
169,1/2/2015 10:16,1/2/2015 10:19,345,W 13 St & 6 Ave,40.73649403,-73.99704374,497,E 17 St & Broadway,40.73704984,-73.99009296,15139,Subscriber,1982,1
2280,1/2/2015 10:17,1/2/2015 10:55,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,525,W 34 St & 11 Ave,40.75594159,-74.0021163,16081,Customer,,0
1477,1/2/2015 10:17,1/2/2015 10:41,445,E 10 St & Avenue A,40.72740794,-73.98142006,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18401,Subscriber,1985,2
910,1/2/2015 10:17,1/2/2015 10:32,510,W 51 St & 6 Ave,40.7606597,-73.98042047,514,12 Ave & W 40 St,40.76087502,-74.00277668,19019,Customer,,0
837,1/2/2015 10:17,1/2/2015 10:31,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,173,Broadway & W 49 St,40.76064679,-73.98442659,15435,Subscriber,1975,1
681,1/2/2015 10:17,1/2/2015 10:28,459,W 20 St & 11 Ave,40.746745,-74.007756,377,6 Ave & Canal St,40.72243797,-74.00566443,16024,Subscriber,1971,1
484,1/2/2015 10:17,1/2/2015 10:25,528,2 Ave & E 31 St,40.74290902,-73.97706058,511,E 14 St & Avenue B,40.72938685,-73.97772429,21562,Subscriber,1990,1
462,1/2/2015 10:17,1/2/2015 10:25,468,Broadway & W 55 St,40.7652654,-73.98192338,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,16864,Subscriber,1981,1
447,1/2/2015 10:17,1/2/2015 10:25,116,W 17 St & 8 Ave,40.74177603,-74.00149746,497,E 17 St & Broadway,40.73704984,-73.99009296,15842,Subscriber,1984,1
425,1/2/2015 10:17,1/2/2015 10:24,527,E 33 St & 2 Ave,40.744023,-73.976056,491,E 24 St & Park Ave S,40.74096374,-73.98602213,17470,Subscriber,1988,1
422,1/2/2015 10:17,1/2/2015 10:24,267,Broadway & W 36 St,40.75097711,-73.98765428,334,W 20 St & 7 Ave,40.74238787,-73.99726235,14940,Subscriber,1967,1
